#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
62,Pending,VisIt,Bug,Normal,Save movie wizard displays unclear error message when path does not exist,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,3 - Occasional,3 - Major Irritation,< 1.12,"","",All,Any,"cq-id: VisIt00008874
cq-submitter: Kathleen S. Bonnell
cq-submit-date: 01/21/09

A customer used the Save Movie wizard, but had an
invalid path specified for where the movie should be
generated.

The error message that the gui spit out was:
""VisIt could not interpret the script to create your movie
so no movie was generated""

The cli command window that opened contained the actual
error, about the path not existing, but most users
ignore the messages in that window (especially on Windows
platform)

I think we should beef up the error message that the
gui pops up to be more informative."
63,Pending,VisIt,Bug,Normal,Selections in subset window GUI stop changing SIL.,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,2 - Rare,3 - Major Irritation,< 1.12,"","",All,DOE/ASC,"cq-id: VisIt00008921
cq-submitter: Cyrus Harrison
cq-submit-date: 04/17/09

Rob Rieben occasionally gets VisIt into a state where material selection via the subset window stops working. When this occurs it doesn't matter which materials are selected, the entire mesh is drawn in a Filled Boundary plot. He hasn't been able to reproduce it easily - but is going to try to report back if he can."
64,Pending,VisIt,Bug,Normal,Revolve operator dropping data in odd case.,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,1 - Exceptional,4 - Crash / Wrong Results,< 1.12,"","",All,DOE/ASC,"cq-id: VisIt00008870
cq-submitter: Cyrus Harrison
cq-submit-date: 01/12/09

See:
/g/g56/cyrush/visit/ticket008870 on SCF"
65,Resolved,VisIt,Bug,Normal,OpenGUI hanging VisIt on windows if mdserver already running,Brad Whitlock,"","",Cyrus Harrison,"","",100,"",06/21/2010 07:15 pm,05/16/2011 06:56 pm,3 - Occasional,3 - Major Irritation,< 1.12,"","",All,DOE/ASC,"cq-id: VisIt00008903
cq-submitter: Kathleen S. Bonnell
cq-submit-date: 03/09/09

Kevin Roe's scenario:

double-click a python script.
When the script execute and you get the python prompt back,
issue OpenGUI().

During preliminary investigation I found it simple to
reproduce by opening a command-prompt, and run visit -cli

Issue OpenDatabase on a valid file
Issue OpenGUI()

the gui will hang 

If you issue OpenGUI() before OpenDatabase(..), the
gui will open just fine.

++++++++++++++++++++++++++++++++++++++++++++
Added by KSB  April 2, 2009:

With released version of 1.11.2, I have observed the
following:

When commands are put in a script, both situations hang,
splashscreen reads: starting mdserver ..... 32%
This occurs whether you run the scripts from the
command-line, by double-clicking the files, or via
'Source' once the cli has started.


However, when same commands are entered from the
command prompt, (not via scripts), then issuing
OpenGUI() first works, but issuing  OpenDatabase(...)
first hangs at 32%"
66,Pending,VisIt,Bug,Normal,"DDF with same name as an existing expression caused infinite loop	when using ""apply_ddf"" expression","","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,2 - Rare,4 - Crash / Wrong Results,< 1.12,"","",All,DOE/ASC,"cq-id: VisIt00008946
cq-submitter: Cyrus Harrison
cq-submit-date: 07/07/09

The Expression Eval Filter gets stuck in an infinite loop in the following scenario:

Create an expression ""m""
Construct a DDF Named ""m"", that collapses this expression.
 The ddf will construct fine.

Reapply the ddf to the mesh via:
myddf = apply_ddf(mesh,m)

If you try to ploy ""myddf"" the EEF tailspins.

Of course this can be avoided by not naming the ddf the same name as your varible."
67,Pending,VisIt,Bug,Normal,relax Silo plugin's insistence that DBmaterial objects enumerate ALL material info,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,2 - Rare,3 - Major Irritation,< 1.12,"","",All,Any,"cq-id: VisIt00008890
cq-submitter: Mark Miller
cq-submit-date: 02/18/09

A user has 10,000 materials and hundreds of domains. Currently, Silo plugin requires that all Multimat and DBmaterial objects define all materials numbers (and, optionally, names and colors). This is wasteful when the actual domains contain only a few materials. The Silo plugin should be able to operate from knowledge of ALL the material info from the Multimat object alone."
69,Pending,VisIt,Bug,Normal,Investigate/fix memory leaks with FLASH reader.,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,3 - Occasional,3 - Major Irritation,1.12.0,"","",All,Any,"cq-id: VisIt00008961
cq-submitter: Kathleen S. Bonnell
cq-submit-date: 08/27/09

Seyit Hocuk reports memory leaks with using FLASH reader, necessitating
frequent use of 'clear cache' on the compute engine as he
moves through time.


MCM -- Added 01Sep09
--------------------
I checked with Hank regarding 'caching'. Basically, we will wind up attempt to 'cache' everything from the current timestep as well as anything that Database infrastructure (plugin classes themselves or avt/Database classes) decided to cache at timestep '-1' (which means forever). Things associated with the current timestep get removed from the cache when the timestep is changed or someone explicitly tells the database to clear caches (like user hitting the button in the gui). We need better control for this."
70,Pending,VisIt,Bug,Normal,Guard for MPI-2 feature not strong enough in	avtHistogramSpecification & avtParallel,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,3 - Occasional,2 - Minor Irritation,2.0.0,"","",All,DOE/ASC,"cq-id: VisIt00008901
cq-submitter: Cyrus Harrison
cq-submit-date: 03/09/09

avtHistogramSpecification & avtParallel use MPI_Type_get_extent, which appears to be a MPI-2 feature (or at least not consistently supported by MPI-1)

There is some guard logic to prevent non MPI-2 libs from using this call, but it is failing on minos.
the logic is
#if defined(MPI_UNSIGNED_LONG_LONG)
/// use MPI_Type_get_extent
#endif

This poses two questions:
1) Is it a good idea to allow MPI-2 features, should this (guarded) MPI-2 call exist?
2) Is there a better guard for this case, can we directly check to see if MPI_Type_get_extent is defined?)"
72,Pending,VisIt,Bug,Normal,Problems running VisIt in X-Win32,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,2 - Rare,4 - Crash / Wrong Results,1.12.0,"","",All,DOE/ASC,"cq-id: VisIt00008964
cq-submitter: Cyrus Harrison
cq-submit-date: 09/10/09

Bob Corey reports issues using X-Win32 with VisIt.

This is occurring on a set of new 64-bit Windows boxes.
Whenever they try to draw a plot VisIt crashes.

Griz had the a similar issue (but it was crashing immediately @ startup) and he added some sleep calls to fix things.

He said they tried another x windows server for windows - Hummingbird - and everything works fine, so this issue seems isolated to X-Win32.

He also said he could get us one of the new boxes to  help us debug the issue. I suggested they should use 'true' distributed mode."
73,Pending,VisIt,Bug,Normal,Fortran Binary EnSight files not read by VisIt's plugin,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,2 - Rare,4 - Crash / Wrong Results,2.0.0,"","",All,DOE/ASC,"cq-id: VisIt00008976
cq-submitter: Brad Whitlock
cq-submit-date: 09/29/09

Fady Najjar gave me an EnSight file that VisIt could not read (hoth:~whitlocb/data/EnSight/Fady/). It turns out that the file was created via Fortran and our reader can't deal with the extra packet headers that get added to the file. I looked at VTK 5.4 and it looks like its reader can deal with the Fortran file format. However, I was unable to easily backport it to our VTK 5.0. I propose we revisit this when we port to VTK 5.4.

For now Fady, got the data in Tecplot format and VisIt was able to read that."
74,Expired,VisIt,Bug,Normal,Antialiasing + shadows causes bad pixels,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,01/29/2014 01:02 pm,2 - Rare,2 - Minor Irritation,2.0.0,"","",All,DOE/ASC,"cq-id: VisIt00008982
cq-submitter: Brad Whitlock
cq-submit-date: 10/07/09

I am visualizing a hohlraum dataset with lazer lines coming into the ends. I turned on antialiaising to make the lines appear smoother. I am also using shadows. I find that my laser lines are covered with seemingly random colors in certain places where shadows must be falling. This could probably be fixed by turning off antialiasing in the part of the code that creates the shadow map. Then, turn on antialiasing again when rendering the real picture."
75,Rejected,VisIt,Bug,Normal,exit() from CLI does not offer to close gui,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,07/20/2010 02:47 pm,2 - Rare,1 - Not Serious,< 1.12,"","",All,DOE/ASC,"cq-id: VisIt00008952
cq-submitter: Kathleen S. Bonnell
cq-submit-date: 07/15/09

Not sure if the behavior is intentional, and thus this ticket
should be an enhancement ...


Run visit -cli
Issue OpenGUI() command
after gui comes up,
Issue exit() command from the cli.

Gui and viewer stay open.

Now, if gui and cli are open and you choose exit from the gui,
a prompt is displayed asking if you want to close everything
or just the gui.  I think we should have a similar prompt
from the cli in this instance.

MCM -- Added 31Aug09
--------------------
We identified a few different use cases.

1. GUI is started but in presence of a visitrc file. The visitrc file causes a CLI window to start. In this case, closing the GUI should close the CLI. Cyrus says he worked to make that happen.

2. GUI is started no visitrc file. Later, user starts CLI window from GUI. In this case, closing the GUI should close the CLI. Currently this does NOT happen.

3. CLI is started. Then, GUI is started ising OpenGUI(). In this case, existing from the CLI should close the GUI.

In general, the FIRST component (CLI or GUI) should be responsible for closing down other components."
76,Pending,VisIt,Bug,Normal,Silo plugins not managing global Silo lib state correctly,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,2 - Rare,4 - Crash / Wrong Results,1.12.2,"","",All,DOE/ASC,"cq-id: VisIt00009005
cq-submitter: Mark Miller
cq-submit-date: 01/11/10

I fixed a problem with how DBForceSingle() was being handled in
the Silo plugin. It was being called with argument of 1, turned
ON that is, ONLY when the state variable, dontForceSingle was
0. That means if you ever initially opened with default settings
(e.g. dontForceSingle was zero), then if you changed it later
to be OFF (e.g. dontForceSingle was non-zero), then it would
just NOT call DBForceSingle. Now, it calls DBForceSingle() always
and sets arg to !dontForceSingle. This is 'better' but reveals
a broader problem though. The force single state of Silo is a
setting that is global to the whole library. If two databases
are opened one with the setting the one way and one with the
setting the other, then the resultant behavior for BOTH databases
will be whichever the setting was for the LAST opened database.

What we need to do is have each Silo-based plugin (Vista, SAMI,
Silo) maintain a local copy of Silo's global state and re-enumerate
that to Silo just prior to doing any operations to read data in
order to get completely correct behavior."
77,Pending,VisIt,Bug,Normal,onion peel needs to take into account avtOriginalZoneNumbers,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,3 - Occasional,3 - Major Irritation,1.12.2,"","",All,DOE/ASC,"cq-id: VisIt00009014
cq-submitter: Mark Miller
cq-submit-date: 01/27/10

The onion peel operator expands outward from a seed zone in the mesh. However, it needs to take into account the 'avtOriginalZoneNumbers' (and avtOriginalNodeNumbers), when deciding how many steps to expand out."
79,Pending,VisIt,Bug,Normal,revisit mesh plot offset fudge factor; mesh lines are disappearing,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,3 - Occasional,3 - Major Irritation,< 1.12,"","",All,DOE/ASC,"cq-id: VisIt00008957
cq-submitter: Mark Miller
cq-submit-date: 08/06/09

To make sure mesh plot lines (as well as other entities) don't wind up sometimes falling behind polygons, we offset them towards the eyepoint just a bit. Well, if you plot globe.silo mesh and rotate around, you can definately generate cases where mesh lines disappear and/or oscillate visibility.

I am certain this is NOT related to Mesa 7.5 as I can re-produce in 1.11.2.

We need to revisit this logic again. Maybe globe.silo is just a bad case where most quads are non-planar

MCM -- Added 31Aug09
--------------------
I looked at the 'face_planarity' metric for globe.silo to see if there are a lot of hexahedra there with non-planar faces. There are NOT.  And, just from the way the sphere geometry is sampled, I actually do NOT think it is possible for there to be non-planar quads. 

So, the problem with mesh lines dissappearing is NOT due to non-planar faces."
80,Pending,VisIt,Bug,Normal,Adding color tables with scripts doesn't update the GUI,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,2 - Rare,2 - Minor Irritation,2.0.0,"","",All,DOE/ASC,"cq-id: VisIt00008979
cq-submitter: Eric Brugger
cq-submit-date: 10/02/09

>From Liam Krauss' e-mail:

Is there any way that VisIt can reload/update the color table list during
execution (following startup)?  I have scripts to create/modify color
tables, but VisIt doesn't recognize them unless it's restarted.

Additional e-mail from Liam:

I should clarify this.  I create a color table ""off-line"" i.e. NOT with the color table widget.  In other words, I create/edit my OWN *.ct file and place it in ~/.visit."
81,Pending,VisIt,Bug,Normal,NumZones query (and maybe others) not accounting for AMR ghosting,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,3 - Occasional,4 - Crash / Wrong Results,1.12.0,"","",All,DOE/ASC,"cq-id: VisIt00008981
cq-submitter: Mark Miller
cq-submit-date: 10/06/09

Open SAMRAI dataset data/samrai_test_data/ale2d/dumps.visit
Put up a Mesh plot. Turn off levels 1 and 2. Do a NumZones query on 'actual data', you get 3600. Thats 4 domains each with 900.
Now, go to patches list and turn off all but turn on level1, patch0. Do a NumZones query there. You get 1600.

Now, go back and turn on all the level0 patches again. Notice that level1,patch0 occupies a 10x10 region of level0,patch0.

Now, do another NumZones query. You would expect the 3600 zones from level 0 patches MINUS the 100 zones that level1,patch0 occupies, plus the 1600 zones from level1,patch0 for a total of 5100. But, you wind up getting 5200.

So, I think the NumZones query is counting zones that have been 'ghosted out' for AMR purposes."
83,Pending,VisIt,Bug,Normal,"NBLOCKS and multiple time states in a "".visit"" file doesn't show time or cycle in time slider","","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,3 - Occasional,3 - Major Irritation,1.12.2,"","",All,DOE/ASC,"cq-id: VisIt00009037
cq-submitter: Eric Brugger
cq-submit-date: 04/06/10

Ed Kokko reported that he created a "".visit"" file with NBLOCKS and multiple time steps in
"".visit"" file and it didn't show the times or cycles in the time slider. For example, he
specified NBLOCKS as 10 and then had 50 files referenced in the "".visit"" file. It picked
up that the number of blocks was 10 and the slider gave 5 time states, but it didn't show
any times or cycles.

I tried NBLOCKS as 2 with 10 silo files and it came up with 10 states and 1 block. No
matter what I changed NBLOCKS to it always came up with 10 states. I looked at the
debug log and the avtDatabaseFactory did see the 10, but then this was overridden
by the Silo reader which returned 10 states."
84,Pending,VisIt,Bug,Normal,preserve material data through export,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,03/28/2011 06:43 pm,3 - Occasional,2 - Minor Irritation,< 1.12,"","",All,DOE/NEAMS,"cq-id: VisIt00008960
cq-submitter: Mark Miller
cq-submit-date: 08/17/09

When we read in and then later export a mesh with material data on it, the exported material data has been 'remapped' by VisIt such that it does NOT match what was input to VisIt. The reason this happens is that internally, VisIt remaps the array representing the (lets just focus on non-mixed -- clean -- case for simplicity) array representing the material id in each zone to a 0...Nmats-1 values. I think all that is necessary is to include in avtMaterialMetaData and then also in avtMaterial the mapping from VisIt's internal material numbers (0...Nmats-1) to the original numbers. A simple intVector should suffice. That way, a writer can re-map if it so chooses. Of course, it'd be better if the remapping was done in the writer base classes so that each individual writer doesn't need to deal with it.

MCM -- Added 31Aug09
--------------------
In Silo and NASTRAN, where materials are exported, there is logic for sort of two cases; one when material selection is ON. In that case, the mesh that gets exported is not necessarily the same as the mesh that gets input. This is definitely true for mixing materials. The other case is just to write out the avtMaterial object that exists internally in VisIt, regardless of selection."
85,Pending,VisIt,Bug,Normal,Using log axes with curve view is broken when extents have values <= 0,Eric Brugger,"","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,09/21/2011 04:15 pm,3 - Occasional,5 - Very Serious,< 1.12,"","",All,DOE/ASC,"rm-id: 52
rm-submitter: Eric Brugger
rm-submit-date: 06/17/2010 09:33 am

I tried to modify a curve plot to use log scaling and some of the data values were <= 0, so VisIt put up an error message and suggested using the transform or box operators to fix the problem. The obvious thing is to change the range and then use that to clip the data. Once that happens then the user should be free to pan and zoom the image and the range should never go <= 0."
87,Pending,VisIt,Bug,Normal,Error in on-line help text,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:15 pm,06/21/2010 07:15 pm,3 - Occasional,2 - Minor Irritation,2.0.0,"","",All,DOE/ASC,"cq-id: VisIt00009047
cq-submitter: Eric Brugger
cq-submit-date: 05/24/10

Here is the e-mail from Jeremy Meredith describing the error.

Jean Favre noticed that in the help window, under Remote Visualization -> Host Profiles -> Setting parallel options -> Setting the parallel launch method, there's a table which is supposed to be a list of OS/launch pairs, but in fact is a table of contents for the User's Manual instead.  (It's got chapter titles and chapter descriptions.)

Could this be a bug in the mif2help parser?"
88,Pending,VisIt,Bug,Normal,Disappearing plot issue with opqaue pc + transparent pc plot,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,06/21/2010 07:16 pm,3 - Occasional,3 - Major Irritation,2.0.0,"","",All,Any,"cq-id: VisIt00008994
cq-submitter: Cyrus Harrison
cq-submit-date: 12/02/09


This was reported by Marc Durant from txcorp, I verified this on my linux box. 

======
Hello-

I have two plots in a single window:
1. Pseudocolor - Isosurface(YeeMagField_0)
2. Pseudocolor - Isosurface(YeeMagField_1))

Plot 1 is a field and uses the default settings for Isosurface and Pseudocolor.
Plot 2 is a field that is rendered as 25% opaque, and otherwise uses default settings.

I can add these plots and draw them once without any issue.  However, if I then hit the ""draw"" button and then rotate the view, plot 2 disappears.  Happens every single time.

Steps to duplicate:
1. Run VisIt
2. Open crabcavpython3p_YeeMagField_1.h5
3. Add a pseudocolor plot of YeeMagField_0
4. Add a pseudocolor plot of YeeMagField_1
5. Add the isosurface operator (this step may not be necessary to reproduce the bug, but otherwise you wouldn't be able to see the problem)
6. Double-click on Pseudocolor for the YeeMagField_1 plot.
7. Set ""Opaque"" to 25%
8. Hit Apply & Dismiss
9. Hit draw
10. Hit draw again
11. Rotate the view - plot 2 will disappear.

Attached is a zip file containing my vlog files, the data file used to reproduce the error, an ""expected"" image, and an ""actual"" image."
89,Rejected,VisIt,Bug,Normal,problems relaunching engine after engine timeout,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,06/22/2010 07:27 pm,3 - Occasional,3 - Major Irritation,1.12.0,"","",All,DOE/ASC,"cq-id: VisIt00008966
cq-submitter: Mark Miller
cq-submit-date: 09/15/09

User reports that frequently (not always but frequently), when he is running client/server to Juno and he looses an engine due to exceeding timeout (batch system debug node limit I think), VisIt does NOT re-display the engine launch window when it needs to re-execute. It just hangs. He has many windows up and has taken a long time to get things into a given state and then winds up loosing it all because he has no way to re-launch an engine."
90,Pending,VisIt,Bug,Normal,fix ghosting when exporting dbs with SOME domains off,Mark Miller,"","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,06/22/2010 07:27 pm,3 - Occasional,4 - Crash / Wrong Results,1.12.2,"","",All,Any,"cq-id: VisIt00009028
cq-submitter: Mark Miller
cq-submit-date: 03/09/10

Open multi_ucd3d.silo
Put up mesh plot of mesh1
Turn off all domains and then turn on say 3, 8, 18, 31.
Go to export database and export it.
Load the exported database back into VisIt.

You get a plot that shows 'shells' of the domains and then only those portions of the domains that were on an external boundary of the ORIGINAL input. I think everything else is getting ghosted out because the ghost variable was NOT modified

If you apply the Inverse Ghost Zone operator and turn on both ghost and non-ghost and export the result of that, you get something more reasonable, but still wrong of course because the domains overlap 1 zone wide."
93,Pending,VisIt,Bug,Normal,Inconsistent Lineout cell/node counts,Eric Brugger,"","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,09/21/2011 04:16 pm,3 - Occasional,2 - Minor Irritation,< 1.12,"","",All,DOE/ASC,"rm-id: 30
rm-submitter: Cyrus Harrison
rm-submit-date: 05/03/2010 02:41 pm

Dan Laney reports that # of cells in lineout result don't seem to always match the number of cells intersected."
94,Pending,VisIt,Bug,Normal,Re-Open is meaningless on Windows,"","","",Cyrus Harrison,"","",80,8.0,06/21/2010 07:16 pm,02/03/2011 01:25 pm,3 - Occasional,2 - Minor Irritation,1.12.2,"","",Windows,DOE/ASC,"rm-id: 41
rm-submitter: Mark Miller
rm-submit-date: 05/19/2010 10:18 am

We have a re-open operation. Why? I think this is to handle the case where the contents of the file VisIt currently has open changes out from underneath VisIt. On Windows, this can never happen (well, almost never, read on) so why have the button there at all on Windows? On windows, you have to close the database before its contents can be changed. This may have to do with how VisIt opens files on windows. Since we are using the sec2/stdio interfaces (C library) for accessing files on windows, I think we get default behavior for file sharing semantics there and, you can't ever change a files contents while VisIt has it open on windows. If you attempt it, you get an error saying the file is in use by another application."
95,Pending,VisIt,Bug,Normal,maintain window size/aspect when cloned,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,06/21/2010 07:16 pm,3 - Occasional,3 - Major Irritation,2.0.0,"","",All,Any,"rm-id: 45
rm-submitter: Mark Miller
rm-submit-date: 06/01/2010 09:58 am

Perhaps the most important thing cloning a window does is to ensure it has all the same plots and operators. That works fine. And, I check a number of other attributes of windows such as scalable rendering mode, stereo mode, even lights. They all seem to track fine across cloning of windows; at least from window 0 to window 1. I did NOT testing cloning when say 3 or 4 windows are already up with different attributes settings.

At any rate, we do NOT track window size and aspect ratio across clones and at least one user has indicated that we should. I agree.

I rated seriousness as a 'major irritation' because I can imagine what a pain it is if you go to some trouble to get a window that is just the right size and aspect and then need to clone one or more (several times) that don't obey that same setting."
96,Pending,VisIt,Bug,Normal,build_visit: PAR_COMPILER env var support broken in graphical mode,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,06/21/2010 07:16 pm,3 - Occasional,2 - Minor Irritation,< 1.12,"","",All,Any,"rm-id: 21
rm-submitter: Cyrus Harrison
rm-submit-date: 04/20/2010 11:42 am"
97,Pending,VisIt,Bug,Normal,Revolving a single block curvilinear mesh with ghost data give a plot with no data,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,06/21/2010 07:16 pm,2 - Rare,3 - Major Irritation,1.12.2,"","",All,DOE/ASC,"cq-id: VisIt00009035
cq-submitter: Eric Brugger
cq-submit-date: 04/02/10

Karnig Mikaelian wanted to revolve a 2d plot into 3d. His mesh was a 2d curvilinear mesh that had a
single block with ghost zones all around it. When he revolved the plot he got the no data
message. This can be replicated with curv2d.silo. I think the problem is that because there
are ghost zones all around all the geometry is removed by the facelist filter.

I got around this by doing threshold operator to the 2d data and saving that out as a vtk
file, reading that back in and then doing the revolve.

There should be a better way. Either make visit smarter or add an operator that allows the
ghost zones to be stripped before doing the revolve."
99,Pending,VisIt,Bug,Normal,parallel engine memory issues,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,06/21/2010 07:16 pm,3 - Occasional,3 - Major Irritation,2.0.0,"","",All,Any,"cq-id: VisIt00009034
cq-submitter: Kathleen S. Bonnell
cq-submit-date: 04/01/10

Hello, I'd like to report a problem I've been running into with memory 
use when visualizing large point data.  The problem occurs when looking 
at a molecule plot with a clip operator (I'm pretty sure it happens with 
other types of plots too, but this is what I've looked at the most).  
Every time the clip plane is modified, each engine_par process grabs 
about 100MB of memory. 

I have recreated the problem using the galaxy example data (much 
smaller), to make sure it isn't a problem with our data reader plugin.  
To get a decent sized data set, I modified galaxy.C to set NPOINTS to 
150000 (any more than that seems to make the galaxy executable 
segfault).  I then open galaxy0000.silo, and create two molecule plots 
(again to increase dataset size), and a clipping plane operator.  Then, 
every time I change the clipping plane, each engine_par process grabs 
another 5-10MB.  This isn't so bad since the data size is still 
relatively small, but it's easy to run out of memory this way with large 
datasets.

I have tried both svn trunk from several months ago, and the 2.0 rc 
branch as of this morning, and they both have the same problem."
100,Pending,VisIt,Bug,Normal,Image writer not handling 3D image volumes,"","","",Cyrus Harrison,06/29/2010,07/16/2010,0,4.0,06/21/2010 07:16 pm,03/28/2011 06:43 pm,3 - Occasional,4 - Crash / Wrong Results,2.0.0,"","",All,DOE/ASC,"rm-id: 48
rm-submitter: Mark Miller
rm-submit-date: 06/09/2010 08:37 pm

Open imgvol_test_data/cup.imgvol
Try to export it to an image format. The engine segv's. It was coded but I don't think it was ever tested. It is dying way down in the bowels of VTK so I wonder if NOT relying upon VTK to handle the 3D aspect of things would work around whatever problems were hitting."
102,Pending,VisIt,Feature,Normal,Ability to use subdirectories in filters.,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,07/20/2010 02:44 pm,"","","",4 - High,4 - Common,All,DOE/SciDAC,"cq-id: VisIt00004594
cq-submitter: Hank Childs
cq-submit-date: 03/15/04

The Boxlib users are still having some problems getting
things to work smoothly in VisIt.

Being able to click directly on ""Header"" was a nice 
enhancement.

However, their data is laid out as:
plt0000/Header
plt0001/Header
...
plt0500/Header


It possible for them to make a .visit file.  However, the
easiest would be for them to give the following filter:
plt????/Header and then do automatic file grouping.

If they could do this, this would really make it a lot
easier for them to use the tool.

Added, HRC, 5/10/07:
I scored this with SciDAC priority."
103,Pending,VisIt,Feature,Normal,Support integer levels scalars (cf. clean materials),"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,06/21/2010 07:16 pm,"","","",4 - High,3 - Occasional,All,DOE/ASC,"cq-id: VisIt00006215
cq-submitter: Jeremy Meredith
cq-submit-date: 04/26/05

Matt O'Brien has some integer scalar variables that he would like to visualize.  They are kind of like a clean material variable (similar to what one might do with ""parts"").

In this sense, it would be nice to not only have them accessible through the filled/unfilled material plots, but maybe also through the Controls/Subset window.

I know we've heard this request in the past, but I wanted to make sure we knew that there were local customers that were interested in this.

MCM -- Added 02May05
--------------------
I believe this is a dup of 5634. However, this ticket has a customer's name associated with it and 5634 does not.


Added BJW 5/10/2007
====================
This sounds like enumerated scalars, which have been added but have no support in Silo."
104,Pending,VisIt,Feature,Normal,Visualization of edge quantities.,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,06/21/2010 07:16 pm,"","","",4 - High,4 - Common,All,DOE/ASC,"cq-id: VisIt00005815
cq-submitter: Hank Childs
cq-submit-date: 01/06/05

Doug Miller would like to be able to visualize edge quantities.
Scalars and vectors.  He would have to be able to get
them into Silo files as well.

Added by KSB 06-20-08
Dan Laney made a request for this.  He says he
has customers who use another product that supports this
and he'd rather they use VisIt."
105,Pending,VisIt,Feature,Normal,would like option to plot on logical mesh,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,06/21/2010 07:16 pm,"","","",3 - Medium,3 - Occasional,All,DOE/ASC,"cq-id: VisIt00006435
cq-submitter: Mark Miller
cq-submit-date: 07/28/05

Hank Shay would like the option to display his variables, etc. on the ""logical"" mesh instead of the true spatial mesh. For single block, this means stripping off the coordinate fields and applying uniform coordinate fileds. For multiblock with reduced or enhanced connectivity points, the problem is harder.

I am not sure this is really his true requirement. He was having problems find anamalous behavior in his mesh and thought this would be a good plot to have. Nonetheless, I think further discussion is required to see if there is something better we can do for him."
108,Pending,VisIt,Bug,Normal,annotations problems when saving in SR mode and multiple engines,"","","",Cyrus Harrison,"","",0,"",06/21/2010 07:16 pm,06/22/2010 07:14 pm,1 - Exceptional,3 - Major Irritation,2.0.0,"","",All,Any,"rm-id: 46
rm-submitter: Mark Miller
rm-submit-date: 06/02/2010 01:15 pm

Not sure if many people know this but VisIt can handle SR mode from multiple engines.

However, when it does and you do save windows, it winds up getting annotations wrong. Annotations from plots on one engine wind up getting drawn on top of annotations from plots on another engine.

Annotations were handled 'strangely' when SR mode was first introduced. So, they sometimes get handled on the engine and sometimes on the viewer. When saving a window in non-screen-capture mode, the engine handles annotations. When handling an SR render to update the viewer's window, the engine does NOT handle annotations.

For the multi-engine case, only the viewer has enough knowledge to handle them correctly I think. No single engine does, right? I mean if there are two PC plots, one each from engine A and B, the fact that one plot's legend must appear 'lower' in the viewer window than the other is not known by either engine.

But during a save window, the engine is supposed to render everything including the annotations. So, this is a problematic case."
