#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
674,Pending,VisIt,Bug,Normal,Update SimV2 SWIG Python bindings to work on Windows,"","","",Brad Whitlock,04/04/2011,"",0,"",04/04/2011 01:39 pm,05/17/2011 07:42 pm,2 - Rare,3 - Major Irritation,2.0.1,"","",All,Any,"I disabled Python SimV2 bindings on Windows after learning that they don't build due in part to SWIG generating invalid code. We can patch it up by hand to get it working on Windows -- or decide not to do it.

cl /DWIN32 /D_WINDOWS /W3 /Zm1000 /MD /O2 /Ob2 /D NDEBUG -ID:\winsame\projects\composerall\visit\sim\V2\lib -IC:\Python26\include -DpysimV2_EXPORTS -DHAVE_LIBGLEW -DHAVE_LIBSLIVR -D_USE_MATH_DEFINES -D_CRT_SECURE_NO_DEPRECATE -D_CRT_NONSTDC_NO_DEPRECATE -D_SCL_NO_DEPRECATE -D_SCL_SECURE_NO_DEPRECATE -D_CRT_SECURE_NO_WARNINGS /FoCMakeFiles\pysimV2.dir\simV2_custom.c.obj /FdD:\winsame\builds-vs9\composerall\visit\ser\lib\_simV2.pdb -c D:\winsame\projects\composerall\visit\sim\V2\swig\python\simV2_custom.c

D:\winsame\projects\composerall\visit\sim\V2\swig\python\simV2_wrap.c(3420) : error C2143: syntax error : missing ';' before 'type'
D:\winsame\projects\composerall\visit\sim\V2\swig\python\simV2_wrap.c(3421) : error C2143: syntax error : missing ';' before 'type'
D:\winsame\projects\composerall\visit\sim\V2\swig\python\simV2_wrap.c(3422) : warning C4013: 'pylibsim_setbroadcastintfunction_data' undefined; assuming extern returning int
D:\winsame\projects\composerall\visit\sim\V2\swig\python\simV2_wrap.c(3423) : error C2065: 'pylibsim_setbroadcastintfunction' : undeclared identifier
D:\winsame\projects\composerall\visit\sim\V2\swig\python\simV2_wrap.c(3423) : warning C4047: '=' : 'int (__cdecl *)(int *,int)' differs in levels of indirection from 'int'
D:\winsame\projects\composerall\visit\sim\V2\swig\python\simV2_wrap.c(3433) : error C2143: syntax error : missing '{' before '*'
D:\winsame\projects\composerall\visit\sim\V2\swig\python\simV2_wrap.c(3445) : error C2143: syntax error : missing ';' before 'type'
D:\winsame\projects\composerall\visit\sim\V2\swig\python\simV2_wrap.c(3446) : error C2143: syntax error : missing ';' before 'type'
D:\winsame\projects\composerall\visit\sim\V2\swig\python\simV2_wrap.c(3447) : warning C4013: 'pylibsim_setbroadcaststringfunction_data' undefined; assuming extern returning int"
708,Pending,VisIt,Feature,Normal,Open a session file directly using File->Open.,Brad Whitlock,"","",Brad Whitlock,05/16/2011,"",0,"",05/16/2011 02:16 pm,09/22/2011 11:38 am,"","","",3 - Medium,3 - Occasional,All,Any,"A user wants to be able to use File->Open to open a session file. This is mainly so he can use File->Open to restore a session that he saved on a remote computer. In that case, we'd need to send the file back to the viewer and translate any ""localhost"" data sources to the correct host name for the machine from which the session file was obtained."
709,Pending,VisIt,Bug,Normal,Export database window presents local file system when choosing directory.,Brad Whitlock,"","",Brad Whitlock,05/16/2011,"",0,"",05/16/2011 02:46 pm,09/22/2011 11:35 am,3 - Occasional,2 - Minor Irritation,2.2.2,"","",All,Any,"This sounds like a dup but I didn't find one. I'm entering this because a user ran into it.

1. Run client/server
2. Make a plot
3. Open the Export window and click on the ""..."" button to change directories. This will show the client's file system instead of the server's file system.

We need to show the server's file system since the server will be saving the data.

"
710,Pending,VisIt,Feature,Normal,Enhance export database to say where it exported the data.,"","","",Brad Whitlock,05/16/2011,"",0,"",05/16/2011 02:49 pm,05/17/2011 07:33 pm,"","","",2 - Low,3 - Occasional,All,Any,"The Export database functionality in VisIt just says ""Exported database"" when it writes out a file. It's usually not very obvious where the file was saved so you have to hunt around for it. It would be better if the message read: ""VisIt exported files to the /where/I/did/it directory on host"". "
719,Pending,VisIt,Feature,Normal,Enhance Open File Dialog on Windows to be aware of more system locations,Kathleen Biagas,"","",Brad Whitlock,05/18/2011,"",0,24.0,05/18/2011 11:24 pm,04/04/2012 11:23 am,"","","",4 - High,4 - Common,Windows,Any,"The Windows file system provides various shortcuts such as Computer, Desktop, Downloads, Libraries/Documents, Libraries/Pictures, etc. These map to various real folders under your home directory or elsewhere. I'd like to be able to browse to them easily within VisIt. I'm especially interestd in Desktop.

If I repeatedly click "".."" in the file open dialog, we have it coded to go up to ""My Computer"", which used to provide a list of drives attached to the computer. It doesn't seem to work on Windows 7, though it probably still works on XP. I guess I'd like it work again but do something a little different.

If I do "".."" from the C: drive then I'd like to get a list of folders that correspond to the various shortcuts I see in the Windows file explorer. See the attached image.

Favorites
    Desktop
    Downloads
    Recent Places

Libraries
    Documents
    Music
    Pictures
    Videos

Homegroup

Computer
    OS (C:)
    (other drives attached)

Network
    machines attached

If I try and browse into any of these folders, I'd like VisIt to do the right thing and provide me with the proper folder contents.

I want the Windows icons displayed next to these top level folders too.

I'd also like a set of folders that let you easily browse to VisIt folders that we create:

VisIt
   2.2.2
   data

This will probably require mdserver and gui enhancements."
738,Pending,VisIt,Feature,Normal,"Scale ""Sphere"" point type by another variable.","","","",Brad Whitlock,06/06/2011,"",0,6.0,06/06/2011 01:44 pm,06/16/2011 12:31 pm,"","","",2 - Low,3 - Occasional,All,Any,"Plots provide Box, Axis, Icosahedron, Point, Sphere point types for point meshes. The first 3 can be scaled by another variable. Users would like to be able to scale Sphere by another variable too. Sphere currently means textured GL point which is not scalable. We can do a variety of things:

1. Change Sphere to Sphere imposter-style rendering as in the Molecule plot. This lets you scale the sphere by a variable while still being fast and economical since 1 textured quad is used.

2. Add a new Sphere glyph made of polygons and rename the existing Sphere to SpherePoint or something like that.

Maybe there are other glyphs that can be added too with little effort.

"
742,Pending,VisIt,Bug,Normal,"If you clone a plot, the plot legend's annotation object attributes don't get cloned.","","","",Brad Whitlock,06/08/2011,"",0,"",06/08/2011 02:12 pm,06/16/2011 12:31 pm,2 - Rare,2 - Minor Irritation,2.2.2,"","",All,Any,"If you have a plot and clone it, the new cloned plot will not get the legend settings from the old plot. It would seem that we should copy the attributes from the old plot's legend annotation object to the new plot's legend annotation object (keeping the plot names different, of course)."
754,Pending,VisIt,Bug,Normal,C and Fortran simulations compiled with gcc 4.4/4.5 crash when VisIt disconnects.,"","","",Brad Whitlock,06/21/2011,"",0,"",06/21/2011 01:23 pm,01/11/2012 05:19 pm,2 - Rare,4 - Crash / Wrong Results,2.1.0,"","",All,Any,"Compile a C or Fortran simulation with libsim and gcc 4.4 or later and then run it and connect using VisIt. When you disconnect from the simulation, it will crash somewhere down in pthreads or libstdc++ when trying to create an exception. The code must be trying to create a LostConnectionException to propagate up the call stack.

Linking the C or Fortran simulation with C++ fixes the problem. Of course, we should not have to link with libstdc++ for these languages.

Maybe there's some extra exception handling in the runtime that we can do to prevent this behavior. Otherwise, maybe linking the runtime against stdc++ explicitly might help.

From Jean Favre:

[cimadera:25758] *** Process received signal ***
[cimadera:25758] Signal: Segmentation fault (11)
[cimadera:25758] Signal code: Address not mapped (1)
[cimadera:25758] Failing at address: 0x18
[cimadera:25758] [ 0] /lib64/libpthread.so.0(+0xf2e0) [0x7f24c739b2e0]
[cimadera:25758] [ 1] /usr/lib64/libstdc++.so.6(__cxa_allocate_exception+0x24) [0x7f24af30f7e4]
[cimadera:25758] [ 2] /local/apps/VisIt/2.3.0/2.3.0/linux-x86_64/lib/libvisitcommon.so(_ZN16SocketConnection4FillEv+0x17f) [0x7f24b0d8dc3f]
[cimadera:25758] [ 3] /local/apps/VisIt/2.3.0/2.3.0/linux-x86_64/lib/libengine_par.so(_ZN6Engine12ProcessInputEv+0x16) [0x7f24b9032bb6]
[cimadera:25758] [ 4] /local/apps/VisIt/2.3.0/2.3.0/linux-x86_64/lib/libengine_par.so(_ZN6Engine16PAR_ProcessInputEv+0xc0) [0x7f24b9032ca0]
[cimadera:25758] [ 5] /local/apps/VisIt/2.3.0/2.3.0/linux-x86_64/lib/libsimV2runtime_par.so(simv2_process_input+0x18) [0x7f24b94d4788]
[cimadera:25758] [ 6] ./pjacobi_visit() [0x4072e4]
[cimadera:25758] [ 7] ./pjacobi_visit(ProcessVisItCommand+0x1c) [0x403ccd]
[cimadera:25758] [ 8] ./pjacobi_visit(main+0x433) [0x4036a4]
[cimadera:25758] [ 9] /lib64/libc.so.6(__libc_start_main+0xfd) [0x7f24c704ab7d]
[cimadera:25758] [10] ./pjacobi_visit() [0x4025b9]"
766,Pending,VisIt,Feature,Low,Organize the svn_bin directory.,Eric Brugger,"","",Brad Whitlock,06/24/2011,"",0,"",06/24/2011 01:00 pm,09/21/2011 04:21 pm,"","","",3 - Medium,3 - Occasional,All,Any,"The svn_bin directory is a dumping ground for host configs, svn scripts, build scripts, utility scripts and so on. I find when I go to a new machine, it's tough to get just the svn scripts we need for development. I'd like them to be by themselves to make it easier. Maybe we can add a few new subdirectories to svn_bin -- and maybe change svn_bin to a better name.

svn_bin/hooks     -- svn hooks (this already exists)
svn_bin/hosts     -- host config files
svn_bin/svn       -- put all the co_trunk, etc files here
svn_bin/build     -- build_visit, build_visit testing, visit-build-*, visit-dist,  and related
svn_bin/testing   -- regression test scripts, last pass
svn_bin/utility   -- makehelp, headertree, etc.

We can also remove obsolete scripts like vtk-install, qt-install, py-install.


"
783,Pending,VisIt,Feature,Normal,Provide convenience function that returns a tuple of query names that are valid for a plot.,"","","",Brad Whitlock,07/12/2011,"",0,"",07/12/2011 12:15 pm,08/05/2011 07:38 pm,"","","",2 - Low,2 - Rare,All,Any,"I was wondering whether there is a way to determine what Queries you can 
do on a particular dataset, before actually performing that Query from 
the Python CLI. Suppose for example that there is some part of a script 
that performs a Query('MinMax') for some set of plots. This will fail 
when the plot happens to be a Mesh(plot). This will not abort the 
script, so it's not really a problem or anything.

Yet it would be nice to be able to do something like:
query_list = AllowedQueries(some_variable)
if 'MinMax' in query_list:
 >>> # do the Query

This would prevent some unnecessary error-messages which could confuse 
the user of the script.

Sincerely,
Jakob
"
793,Pending,VisIt,Bug,Normal,LoadNamedSelection does nothing when there is no engine.,"","","",Brad Whitlock,07/22/2011,"",0,"",07/22/2011 08:14 pm,08/05/2011 07:34 pm,2 - Rare,2 - Minor Irritation,2.3.0,"","",All,Any,"I was writing a script and I tried using LoadNamedSelection before I had an engine. The function returned 1, indicating that the selection was loaded yet when I opened the database and tried to apply the selection, it did not take effect. It then dawned on me that LoadNamedSelection did nothing because there was no engine. When I moved it after the call to OpenDatabase, the selection was loaded.

There are different ways to solve this.
1. Make LoadNamedSelection start an engine
2. Make LoadNamedSelection return an error if there was no engine to load the selection

It is worth noting that once the engine was created, calls that attempted to load a bogus named selection returned the proper error messages.


"
809,Pending,VisIt,Bug,Normal,Problem finding external plugins when patch releases are involved.,"","","",Brad Whitlock,08/10/2011,"",0,"",08/10/2011 06:29 pm,08/17/2011 12:13 pm,2 - Rare,3 - Major Irritation,2.3.0,"","",All,Any,"A user ran xml2cmake at LC and built a plugin. This ran xml2cmake 2.3.1 and that generated a CMakeLists.txt that wanted to install plugins to ~/.visit/2.3.1 instead of to ~/.visit/2.3.0, which is probably more appropriate. I followed the same steps but I edited the CMakeLists.txt so it would install to ~/.visit/2.3.0. My rationale for doing this is that patch releases are all binary compatible so I should be able to compile a new plugin against VisIt 2.3.x and have it work for all versions 2.3.x.

I ran visit 2.3.1 and it wanted to look for plugins in ~/.visit/2.3.1 instead of ~/.visit/2.3.0 which would be an installation place for any 2.3.x version plugin.

1. xml2cmake needs to set VISIT_PLUGIN_DIR such that it sets the patch version to 0.
2. When internallauncher creates the directories used for possible plugin locations, it should also zero out the patch release for the version used for user-built private plugins."
810,Pending,VisIt,Bug,Normal,LC reports that orphaned VisIt processes are a constant problem on login nodes. ,"","","",Brad Whitlock,08/10/2011,"",0,"",08/10/2011 06:42 pm,09/22/2011 11:36 am,4 - Common,3 - Major Irritation,2.3.0,"","",All,Any,"I received a call from LC this morning stating that long-lived, apparently orphaned VisIt processes on login nodes are a constant problem. It sounds like the gui and engine_ser processes are often left after users quit. Apparently users are upset that this happens and LC wants a solution.

1. The gui problem would not happen if the users were policed into running client/server. As for a technical cause, I'm not really sure. It could be Qt-related. Maybe the gui is doing a waitpid() for another program to quit. Maybe it happens because a certain pool of users exits the code in some bad way -- like pulling the plug on their workstations.

We should look for the reason this happens and try and fix it. In addition, we should make the viewer print a message to the console when the display is not direct (at least for LLNL installs) that tells users how they should instead run client/server and tell how to do it. 

2. The engine problem is confusing too. There is already a timeout limit that should cause the engine to die after an alarm timeout gets called. Yet, LC reports that engines run for days. Maybe the alarm timeouts are broken.

"
820,Pending,VisIt,Bug,Normal,build_visit failing to build HDF5 on Mac due to building Fortran bindings,"","","",Brad Whitlock,08/17/2011,"",0,"",08/17/2011 05:58 pm,11/30/2011 01:10 pm,3 - Occasional,4 - Crash / Wrong Results,2.3.0,"","",All,Any,"I have a Fortran compiler on my Mac (gfortran) and build_visit detects this and attempts to build Fortran bindings for various libraries. In general this is a good thing. However, it does not work for HDF5. The error message indicates that shared libraries cannot be created for fortran on Mac currently. 

The build_visit script needs to be fixed so it does not bail out trying to build fortran shared libraries on Mac."
832,Pending,VisIt,Bug,Normal,Unstructured ghost zone communication based on global node ids is too slow.,"","","",Brad Whitlock,08/29/2011,"",0,"",08/29/2011 07:00 pm,09/16/2011 02:10 pm,2 - Rare,3 - Major Irritation,2.3.0,"","",All,Any,"I received a file from an LLNL Ale3D user. The file appears to have no ghost zones but it does have global node ids and 16 domains. VisIt is very slow to plot volume_mesh from this file, which is a multimesh pointing to 16 ucdmeshes. When I timed VisIt and looked at the logs, I see the following:

Timing for                   Finding nodes external to domain. took 0.023085
Timing for                   Creating table of shared nodes. took 0.009059
Timing for                   Setting up shared nodes list. took 17.952567
Timing for                   Actual communication of ghost zones took 1.069168
Timing for                Time to actually communicate ghost data took 26.097817
Timing for                Deciding not to material select data took 0.000008
Timing for             Getting dataset for volume_mesh took 26.276077

I looked in the avtGenericDatabase class's CommunicateGhostZonesFromGlobalNodeIds method and that is where the slowness happens. Can this code be rewritten to be faster or simpler?"
860,Pending,VisIt,Bug,Normal,Viewer crash doing lineout on rzzeus.,"","","",Brad Whitlock,09/27/2011,"",0,"",09/27/2011 03:01 pm,10/03/2011 03:07 pm,3 - Occasional,4 - Crash / Wrong Results,2.3.0,"","",All,Any,"A user reported that VisIt was crashing during lineout on rzzeus displaying back to his Mac. The failure is a little sporadic but can be reproduced doing the following:

1. Open noise.silo
2. Create and draw a Pseudocolor plot of hgslice
3. Do a lineout of hgslice
4. Close the lineout window using the window decorations
5. Do another lineout.

Repeat steps 4,5 until the viewer crashes. The crash is down in VTK's FTGL. Maybe the window trying to draw the text has not done a glMakeCurrent().

If I turn off all annotations and make that the default before I create any plots then I don't get a crash. Instead, none of my curve plots get drawn in window 2. Rendering is all screwed up at this point. This mirrors some of what we've seen with other reports of rendering getting hosed when displaying back from LC.

Since this is on the RC, we don't have a way for users to to client/server so we have a problem.

The trunk does this too.

Interestingly, I tried my VTK56WithMesa branch (using VTK 5.8) and it does not crash, even with text. Good.


Program received signal SIGSEGV, Segmentation fault.
0x00002aaab06dd65a in fflush () at iofflush.c:36
36        if (fp == NULL)
(gdb) where
#0  0x00002aaab06dd65a in fflush () at iofflush.c:36
#1  0x00002aaaac047586 in FTGLPixmapFont::RenderOpenGL(char const*, FTGLRenderContext const*) ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkftgl.so.5.0
#2  0x00002aaab03887f5 in vtkOpenGLFreeTypeTextMapper::RenderOverlay(vtkViewport*, vtkActor2D*) ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#3  0x00002aaab034e544 in vtkTextMapper::RenderOverlayMultipleLines(vtkViewport*, vtkActor2D*) ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#4  0x00002aaab0387d73 in vtkOpenGLFreeTypeTextMapper::RenderOverlay(vtkViewport*, vtkActor2D*) ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#5  0x00002aaab34e531e in vtkActor2D::RenderOverlay(vtkViewport*) ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkFiltering.so.5.0
#6  0x00002aaab033622d in vtkRenderer::UpdateGeometry() ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#7  0x00002aaab0386506 in vtkOpenGLRenderer::DeviceRender() ()
---Type <return> to continue, or q <return> to quit---
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#8  0x00002aaab0337c3c in vtkRenderer::Render() ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#9  0x00002aaab033da59 in vtkRendererCollection::Render() ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#10 0x00002aaab032b56e in vtkRenderWindow::DoStereoRender() ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#11 0x00002aaab032d4d0 in vtkRenderWindow::DoFDRender() ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#12 0x00002aaab032e0d4 in vtkRenderWindow::DoAARender() ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#13 0x00002aaab032c843 in vtkRenderWindow::Render() ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#14 0x00002aaaaffe9f57 in vtkQtRenderWindow::TriggerRender (this=0x83fc80)
    at /nfs/tmp2/whitlocb/MAIN_gcc/trunk/src/vtkqt/vtkQtRenderWindow.C:800
#15 0x00002aaaaffe83b8 in vtkQtGLWidget::paintGL (this=0x840e80)
---Type <return> to continue, or q <return> to quit---
    at /nfs/tmp2/whitlocb/MAIN_gcc/trunk/src/vtkqt/vtkQtGLWidget.C:129
#16 0x00002aaab5ac657a in QGLWidget::glDraw() ()
   from /usr/gapps/visit/qt/4.6.1/linux-x86_64_gcc-4.1/lib/libQtOpenGL.so.4
#17 0x00002aaaaffe87fb in vtkQtRenderWindow::Render (this=0x83fc80)
    at /nfs/tmp2/whitlocb/MAIN_gcc/trunk/src/vtkqt/vtkQtRenderWindow.C:872
#18 0x00002aaab0334a4d in vtkRenderWindowInteractor::Render() ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#19 0x00002aaab02ee7a0 in vtkInteractorStyle::StopState() ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkRendering.so.5.0
#20 0x00002aaaad5c8a5a in Lineout2D::EndLeftButtonAction (this=0xf48d70)
    at /nfs/tmp2/whitlocb/MAIN_gcc/trunk/src/avt/VisWindow/Interactors/Lineout2D.C:480
#21 0x00002aaaad5d2bfe in VisitInteractor::OnLeftButtonUp (this=0xf48d70)
    at /nfs/tmp2/whitlocb/MAIN_gcc/trunk/src/avt/VisWindow/Interactors/VisitInteractor.C:371
#22 0x00002aaaad5cdfbd in VisitHotPointInteractor::EndLeftButtonAction (
    this=0x894f40)
    at /nfs/tmp2/whitlocb/MAIN_gcc/trunk/src/avt/VisWindow/Interactors/VisitHotPointInteractor.C:977
#23 0x00002aaaad5d2bfe in VisitInteractor::OnLeftButtonUp (this=0x894f40)
    at /nfs/tmp2/whitlocb/MAIN_gcc/trunk/src/avt/VisWindow/Interactors/VisitInte---Type <return> to continue, or q <return> to quit---
ractor.C:371
#24 0x00002aaab3926ef9 in vtkCallbackCommand::Execute(vtkObject*, unsigned long, void*) ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkCommon.so.5.0
#25 0x00002aaab3988801 in vtkSubjectHelper::InvokeEvent(unsigned long, void*, vtkObject*) ()
   from /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/lib/libvtkCommon.so.5.0
#26 0x00002aaaafff3708 in vtkObject::InvokeEvent (this=0x8678c0, event=13)
    at /usr/gapps/visit/vtk/5.0.0i/linux-x86_64_gcc-4.1/include/vtk-5.0/vtkObject.h:160
#27 0x00002aaaafff2531 in vtkQtRenderWindowInteractor::mouseReleaseEvent (this=
    0x8678b0, me=0x7fffffffcbd0)
    at /nfs/tmp2/whitlocb/MAIN_gcc/trunk/src/vtkqt/vtkQtRenderWindowInteractor.C:184
#28 0x00002aaaaffe82d8 in vtkQtGLWidget::mouseReleaseEvent (this=0x840e80, 
    me=0x7fffffffcbd0)
    at /nfs/tmp2/whitlocb/MAIN_gcc/trunk/src/vtkqt/vtkQtGLWidget.C:202
"
873,Pending,VisIt,Bug,Normal,"PDB reader is not handling multi-component arrays with shape (n,kmax,lmax) right.","","","",Brad Whitlock,10/12/2011,"",0,"",10/12/2011 03:02 pm,10/25/2011 07:11 pm,2 - Rare,4 - Crash / Wrong Results,2.3.0,"","",All,Any,"VisIt's PDB reader can decompose multi-component arrays into separate scalar arrays for arrays with shape (kmax,lmax,n). The decomposition does not happen right if the shape of the array is instead (n,kmax,lmax).

The data is on the SCF in ~whitlocb/LeeTaylor.

The variable in question is mesh/vfeos_comps/comp_000
In the file eostz.pdb the name is vfeos@atm and has a shape of (2,10,11)
which corresponds to (2,kmax,lmax)."
887,Pending,VisIt,Feature,Normal,Usability improvements for the Curve plot.,"","","",Brad Whitlock,11/07/2011,"",0,"",11/07/2011 01:53 pm,11/09/2011 12:41 pm,"","","",3 - Medium,3 - Occasional,All,Any,"This ticket contains usability improvements requested by a VisIt user:

When I double click on a curve plot, to bring up the ""Curve Plot
Attributes"" window, it would be nice if that window had a ""log-scale"" for the domain and range. If I have zero or negative values, it would be nice to be able to set a min and max for the values, so the log is well defined (just like the pseudo-color plot attributes window).

Currently I have to bring up the ""View"" window to change to a log scale for a curve, and there is no way to set a minimum value on that same window.  I think it would be easier to use if the log/linear scale and min/max stuff were all on the ""curve plot attributes"" window.
"
894,Pending,VisIt,Bug,Normal,Parallel rendering crashing in icet on Mac.,"","","",Brad Whitlock,11/11/2011,"",0,"",11/11/2011 04:53 pm,11/29/2011 07:26 pm,3 - Occasional,4 - Crash / Wrong Results,trunk,"","",All,Any,"Parallel rendering on the Mac is crashing down in icet. This was on my machine galvatron, a 10.6 MacPro.

Program received signal EXC_BAD_ACCESS, Could not access memory.
Reason: KERN_INVALID_ADDRESS at address: 0x0000000000000000
0x00007fff86acb132 in glGetFloatv ()
(gdb) where
#0  0x00007fff86acb132 in glGetFloatv ()
#1  0x0000000100225dc8 in icetDrawFrame ()
#2  0x0000000100222b44 in IceTNetworkManager::Render ()
#3  0x00000001001dd9f3 in RPCExecutor<RenderRPC>::Execute ()
#4  0x0000000102f708bd in Subject::Notify ()
#5  0x0000000102e61d35 in AttributeSubject::Notify ()
#6  0x0000000100220e40 in MPIXfer::Process ()
#7  0x00000001001e5520 in Engine::EventLoop ()
#8  0x00000001001e5931 in Engine::PAR_EventLoop ()
#9  0x0000000100013bd5 in main ()
(gdb) 
"
897,Pending,VisIt,Bug,Normal,Make VisIt perform better for opening large images.,Brad Whitlock,"","",Brad Whitlock,11/18/2011,"",50,"",11/18/2011 02:04 pm,04/04/2012 11:24 am,3 - Occasional,2 - Minor Irritation,2.3.2,"","",All,Any,"A couple of LLNL users want to look at experimental results in VisIt and this means reading large images. However, the users are concatenating these images together into larger ""filmstrip"" images and then opening the larger images in VisIt. The images are about 60K*1K pixels and VisIt is not particularly good at images in the first place. The users complain of bad performance.

There are some things we can do to improve our image performance:
1. Serve up data in uchar so we don't bloat memory
2. Enhance filters along the way to Pseudocolor, Truecolor plots so the can all handle at least uchar data.
3. Enhance Lineout so it can deal with image's uchar data if it does not already. The users asked for lineout.
4. Enhance rectilinear grid rendering so it draws images as single textured quad or set of smaller textured quads."
899,Resolved,VisIt,Bug,Normal,Fix up operator plugin .code files so info can be auto generated.,"","","",Brad Whitlock,11/21/2011,"",0,"",11/21/2011 01:56 pm,10/07/2013 04:32 pm,2 - Rare,2 - Minor Irritation,trunk,"","",All,Any,"I was regenerating some operator plugin info and noticed that the viewer plugin info changed for some operators. This means that their code files are not up to date. These should be fixed.

ChannelComm
CracksClipper
IndexSelect
OnionPeel

"
910,Pending,VisIt,Feature,Normal,Enhance NASTRAN reader to read NASTRAN *.f06 output files.,"","","",Brad Whitlock,12/09/2011,"",0,"",12/09/2011 04:31 pm,01/11/2012 04:49 pm,"","","",3 - Medium,2 - Rare,All,Any,"An external user requested that our NASTRAN reader be enhanced to read output files too. We can currently just read the NASTRAN input files, which only have the mesh. The output files are separate so we could try and read the output file in addition to the mesh input file. Example files will be provided."
921,Pending,VisIt,Bug,Normal,Setting gui to horizontal mode makes window too tall.,"","","",Brad Whitlock,12/16/2011,"",0,"",12/16/2011 02:02 pm,01/11/2012 04:45 pm,2 - Rare,3 - Major Irritation,2.4.0,"","",All,Any,"It looks like the horizontal gui window mode is not behaving properly, scaling itself to an unreasonable vertical size. I don't think horizontal mode gets tried much. It looks like the plot list needs to be reparented into the splitter so it will use the space better in the horizontal layout. Maybe that would help to address the size problems."
951,Pending,VisIt,Bug,High,Image annotations are being shown upside down.,"","","",Brad Whitlock,02/02/2012,"",0,"",02/02/2012 06:25 pm,07/08/2014 06:35 pm,2 - Rare,3 - Major Irritation,2.4.0,"","",All,Any,I was testing a Java program that used image annotations and I noticed that the image annotation it created was displayed upside down. This is the case in VisIt when used from the gui as well.
953,Pending,VisIt,Bug,Normal,dominant_mat expression returns 0's for materials that use names.,"","","",Brad Whitlock,02/03/2012,"",0,"",02/03/2012 04:59 pm,02/15/2012 12:54 pm,2 - Rare,4 - Crash / Wrong Results,2.4.0,"","",All,Any,"The dominant_mat expression is supposed to return the material number for the material that has the highest volume fraction in a cell. There is some code that sets up the possible return values by calling atoi() on all of the material names. If you use string material names that don't have numbers, the most likely case these days, then the expression will return 0's for the material numbers since atoi() fails. I think this step is taking place because avtMaterial may do some reordering of the problem-sized material list to avoid having gaps in material number sequences. In any case, it seems like returning the material index is better than zero.

Bob Corey ran into this when he was trying to create an expression for his non-mixed material that would simply return the material id for each cell. "
954,Pending,VisIt,Bug,High,VisIt slow to access directory with 60K files.,"","","",Brad Whitlock,02/03/2012,"",0,"",02/03/2012 05:31 pm,02/15/2012 03:59 pm,3 - Occasional,3 - Major Irritation,2.4.0,"","",All,Any,"Brian McCandless mentioned this to me the other day so I'm adding a ticket. He created a directory with a few Ale3D runs in it and the directory ended up with about 60K files. This is generally a bad idea. When he tried accessing the files with VisIt, VisIt tried to read the directory and get the file list, as it always does. Even with automatic file grouping, which should speed this up, it was really slow.

Perhaps there are some additional optimizations that can be used to speed this type of operation up further."
955,Pending,VisIt,Bug,Normal,build_visit attempting to build Python even when --system-python is used.,"","","",Brad Whitlock,02/06/2012,"",0,"",02/06/2012 02:23 pm,02/15/2012 12:51 pm,2 - Rare,3 - Major Irritation,2.4.0,"","",All,Any,"Apparently there is a --system-python command line argument to build_visit that tells it to skip building Python and use the system's Python interpreter. However, if you are building VTK, the VTK build still tells build_visit to go into the code that builds Python, thus ignoring the intent of the --system-python command line argument."
